person_id,reg_id,tier,register_name,live_label,shared_pages,note
HCAP05011,Reg0075360,exact_name,"Jansen, Jens Martin","Jansen, Jens Martin (1803–1889)",3,
HCAP05012,Reg0075370,exact_name,"Janson, Kristoffer","Janson, Kristoffer (1841–1917)",1,
HCAP05013,Reg0075380,exact_name,"Jantzen, Carl Ulrich","Jantzen, Carl Ulrich (1796–1886)",0,
HCAP05014,Reg0075400,exact_name,"Jastrau, Richard","Jastrau, Richard (1828–1902)",26,
HCAP05015,Reg0075410,exact_name,"Jastrau, Rosalie Adelheid Emilie, f. Thiemann","Jastrau, Rosalie Adelheid Emilie, f. Thiemann (1844–1923)",0,
HCAP05016,Reg0075440,exact_name,"Jeanneret, César-William","Jeanneret, César-William (1837–1892)",1,
HCAP05017,Reg0075450,exact_name,Jeffrem Obrenowics,Jeffrem Obrenowics (1790–1856),1,
HCAP05018,Reg0075460,exact_name,"Jeffrey, Francis, Lord","Jeffrey, Francis, Lord (1773–1850)",2,
HCAP05019,Reg0075470,exact_name,"Jenisch, Gottlieb","Jenisch, Gottlieb (1797–1875)",1,
HCAP05020,Reg0075480,exact_name,"Jenke, Carl","Jenke, Carl (1809–1886)",2,
HCAP05022,Reg0075500,exact_name,Jens,Jens,3,
HCAP05023,Reg0075510,name_and_signature,Jensen,Jensen,1,
HCAP05024,Reg0075520,signature_only,"Jensen, Frk., der skriver Eventyr","Jensen, Frk.",2,
HCAP05025,,none,"Jensen, Menig, 2. Infanteri-Regiment, 2. Kompagni, Nr. 273",,0,
HCAP05026,,ambiguous,Jensen,,0,
HCAP05027,Reg0075550,exact_name,"Jensen, Anna Jacobine (f. 15.8.1865)","Jensen, Anna Jacobine (f. 15.8.1865)",1,
HCAP05028,Reg0075560,signature_only,"Jensen, Bernth","Jensen, Bemth (1803–1879)",3,
HCAP05029,Reg0075570,exact_name,"Jensen, C. A.","Jensen, C. A. (1792–1870)",4,
HCAP05030,Reg0075580,exact_name,"Jensen, C. W.","Jensen, C. W. (1822–1891)",3,
HCAP05031,Reg0075590,exact_name,"Jensen, Camilla","Jensen, Camilla (1849–1907)",6,
HCAP05032,Reg0075600,exact_name,"Jensen, Catharina, f. Lorenzen","Jensen, Catharina, f. Lorenzen (1796–1874)",1,
HCAP05033,Reg0075610,exact_name,"Jensen, Dagmar, f. Dalgas","Jensen, Dagmar, f. Dalgas (1830–1883)",0,
HCAP05034,Reg0075630,exact_name,"Jensen, J. L.","Jensen, J. L. (1800–1856)",0,
HCAP05035,,ambiguous,"Jensen, Jens",,0,
HCAP05036,Reg0075650,name_and_signature,"Jensen, Jens","Jensen, Jens (1843–?)",8,
HCAP05037,Reg0075660,exact_name,"Jensen, Jens Peter","Jensen, Jens Peter (1808–1881)",1,
HCAP05038,Reg0075670,exact_name,"Jensen, Johan","Jensen, Johan",1,
HCAP05039,Reg0075680,exact_name,"Jensen, Josephine Caroline Vilhelmine, f. Engelmann","Jensen, Josephine Caroline Vilhelmine, f. Engelmann (1833–?)",6,
HCAP05040,Reg0075690,exact_name,"Jensen, Jutta","Jensen, Jutta (1841–1910)",2,
HCAP05041,Reg0075700,exact_name,"Jensen, Kirstine, f. Hansdatter","Jensen, Kirstine, f. Hansdatter (1816–?)",2,
HCAP05042,Reg0075710,exact_name,"Jensen, Knud","Jensen, Knud (1835–1908)",1,
HCAP05043,Reg0075720,exact_name,"Jensen, Laura, f. Lytthans","Jensen, Laura, f. Lytthans (1812–1845)",2,
HCAP05044,Reg0075730,exact_name,"Jensen, Peter","Jensen, Peter (1818–1895)",1,
HCAP05045,Reg0075740,exact_name,"Jensen, Signe Marie Vilhelmine, f. Visby","Jensen, Signe Marie Vilhelmine, f. Visby (1804–1885)",7,
HCAP05046,Reg0031810,signature_only,"Jensen, Thora, Skuespillerinde ved Casino 1855-62. V 413.","Andersen, Anna",1,
HCAP05047,Reg0075760,exact_name,"Jenssen (-Tusch), Georg Friedrich","Jenssen(-Tusch), Georg Friedrich (1789–1888)",2,
HCAP05048,Reg0075770,exact_name,"Jenssen-Tusch, Harald","Jenssen-Tusch, Harald (1815–1894)",2,
HCAP05049,Reg0075790,exact_name,"Jerdan, Mrs.","Jerdan, Mrs.",2,
HCAP05050,Reg0075800,exact_name,"Jerdan, William","Jerdan, William (1728–1869)",6,
HCAP05051,Reg0075810,exact_name,"Jerichau, Harald","Jerichau, Harald (1851–1878)",3,
HCAP05052,Reg0075820,exact_name,"Jerichau, Jens Adolf","Jerichau, Jens Adolf (1816–1883)",49,
HCAP05053,Reg0075830,exact_name,"Jerichau, Marie","Jerichau, Marie (1850–1893)",1,
HCAP05054,Reg0075840,exact_name,"Jerichau, Nanny (Agnete)","Jerichau, Nanny (Agnete) (1853–1897)",1,
HCAP05055,Reg0075860,exact_name,"Jerichau, Thorald","Jerichau, Thorald (1848–1909)",0,
HCAP05056,Reg0075870,exact_name,"Jerichau-Baumann, Elisabeth, f. Baumann","Jerichau-Baumann, Elisabeth, f. Baumann (1819–1881)",65,
HCAP05057,,none,"Jerndorff, Frk., Søster til J.U.J. (enten Pouline Cathrine",,0,
HCAP05058,Reg0075890,exact_name,"Jerndorff, August","Jerndorff, August (1846–1906)",1,
HCAP05059,Reg0075900,exact_name,"Jerndorff, Just Ulrik","Jerndorff, Just Ulrik (1806–1847)",4,
HCAP05060,Reg0075910,exact_name,"Jerndorff, Nancy Caroline, f. Jones","Jerndorff, Nancy Caroline, f. Jones (1809–1877)",2,
HCAP05061,Reg0075920,exact_name,"Jerndorff, Peter","Jerndorff, Peter (1842–1926)",12,
HCAP05063,Reg0075940,exact_name,"Jerrold, Douglas","Jerrold, Douglas (1803–1857)",2,
HCAP05064,Reg0075950,exact_name,"Jerrold, Mary Ann, f. Swann","Jerrold, Mary Ann, f. Swann (1804–1859)",2,
HCAP05066,Reg0075970,exact_name,"Jespersen, Jacob Vilhelm","Jespersen, Jacob Vilhelm (1805–1860)",3,
HCAP05067,Reg0075980,exact_name,"Jessen, Annette, f. Lüttichau","Jessen, Annette, f. Lüttichau (1842–1911)",1,
HCAP05068,Reg0075990,exact_name,"Jessen, Carl Fredrik (Fritz) Reinhold von","Jessen, Carl Fredrik (Fritz) Reinhold von (1818–1885)",1,
HCAP05069,Reg0076000,exact_name,"Jessen, Caroline, f. Jessen","Jessen, Caroline, f. Jessen (1804–1882)",8,
HCAP05070,Reg0076010,exact_name,"Jessen, Edwin","Jessen, Edwin (1833–1921)",1,
HCAP05071,Reg0076020,exact_name,"Jessen, J. C. von","Jessen, J. C. von (1817–1884)",9,
HCAP05072,Reg0076030,exact_name,"Jessen, Joh. Edv.","Jessen, Joh. Edv. (1840–?)",1,
HCAP05073,Reg0076040,exact_name,"Jessen, N. J.","Jessen, N. J. (1797–1866)",2,
HCAP05074,Reg0076050,exact_name,"Jessen, Selma","Jessen, Selma (1839–1906)",3,
HCAP05075,Reg0076060,exact_name,"Jessen, Sophie Franzine Wilhelmine, f. Müller","Jessen, Sophie Franzine Wilhelmine, f. Müller (1767–1861)",1,
HCAP05076,Reg0076070,exact_name,"Jetsmark, J.","Jetsmark, J. (1781–1853)",0,
HCAP05077,Reg0076080,exact_name,"Jetsmark, Jens","Jetsmark, Jens (1814–1897)",2,
HCAP05079,Reg0076120,exact_name,"Joachim, Joseph","Joachim, Joseph (1831–1907)",0,
HCAP05080,Reg0076140,exact_name,"Jochumsson, Matthias","Jochumsson, Matthias (1835–1920)",6,
HCAP05081,Reg0076150,exact_name,"Joelsson, Isac","Joelsson, Isac (død 1846)",1,
HCAP05082,Reg0076160,exact_name,"Joelsson, Julie, f. Cantor","Joelsson, Julie, f. Cantor (1801–1877)",0,
HCAP05083,Reg0076190,exact_name,Johan af Leiden,Johan af Leiden,1,
HCAP05085,Reg0076220,exact_name,"Johannsen, Frederikke Andrea Iversine","Johannsen, Frederikke Andrea Iversine (1825–1888)",1,
HCAP05086,Reg0076230,exact_name,"Johannsen, Rasmine (Mine) Petrea, f. Henneberg","Johannsen, Rasmine (Mine) Petrea, f. Henneberg (1798–1879)",2,
HCAP05087,Reg0076240,exact_name,"Johannsen, Wilhelm","Johannsen, Wilhelm (1813–1888)",1,
HCAP05088,Reg0076250,exact_name,"Johansen, Erik","Johansen, Erik (1832–1907)",1,
HCAP05089,Reg0076260,exact_name,"Johansson, Johan","Johansson, Johan (1792–1860)",1,
HCAP05090,Reg0076270,exact_name,"Johansson, Louise","Johansson, Louise (død 1894)",6,
HCAP05091,Reg0076280,exact_name,"Johnson, Johanne","Johnson, Johanne (1844–1921)",1,
HCAP05092,Reg0076290,exact_name,"Johnson, Samuel","Johnson, Samuel (1709–1784)",2,
HCAP05093,Reg0076300,exact_name,"Joinville, Francisca, Prinsesse af -, f. Prinsesse af Brasilien","Joinville, Francisca, Prinsesse af –, f. Prinsesse af Brasilien (1824–1898)",1,
HCAP05094,Reg0076310,exact_name,"Joinville, François, Prins af —","Joinville, François, Prins af – (1818–1900)",2,
HCAP05095,Reg0076320,exact_name,"Jolin, Johan","Jolin, Johan (1818–1884)",3,
HCAP05097,Reg0076340,exact_name,"Jonas, Emil","Jonas, Emil (1824–1912)",2,
HCAP05098,Reg0076350,exact_name,"Jones, Frøken","Jones, Frøken",1,
HCAP05099,Reg0076360,exact_name,"Jongh, John de","Jongh, John de (død 1855)",2,
HCAP05101,Reg0076380,exact_name,"Jonquiéres, Alice de Dompierre de","Jonquiéres, Alice de Dompierre de (1848–1921)",0,
HCAP05102,Reg0076410,exact_name,"Jonquiéres, Godefroi Chrétien de Dompierre de","Jonquiéres, Godefroi Chrétien de Dompierre de (1818–1883)",1,
HCAP05103,Reg0076420,exact_name,"Jonquiéres, Harriet (Henriette) de Dompierre de, f. Lindam","Jonquiéres, Harriet (Henriette) de Dompierre de, f. Lindam (1820–1884)",1,
HCAP05104,Reg0076430,exact_name,"Jonquiéres, Henri de Dompierre de","Jonquiéres, Henri de Dompierre de (1816–1879)",2,
HCAP05105,Reg0076440,exact_name,"Jordan, Rudolf","Jordan, Rudolf (1810–1887)",1,
HCAP05106,Reg0076450,exact_name,Josephine,Josephine,4,
HCAP05107,Reg0076460,exact_name,"Josephson, J. A.","Josephson, J. A. (1818–1880)",9,
HCAP05108,Reg0076470,exact_name,"Josephson, Ludvig Oskar","Josephson, Ludvig Oskar (1832–1899)",3,
HCAP05109,,none,"J6sika, Mikols, Baron",,0,
HCAP05110,Reg0076490,exact_name,"Jost, Johann Karl Friedrich","Jost, Johann Karl Friedrich (1789–1870)",2,
HCAP05111,,none,"Josva, Nuns Søn, Israels Fører efter Moses' Død. II 54. Juan d'Austria",,0,
HCAP05112,Reg0076520,exact_name,Judas,Judas,0,
HCAP05113,Reg0076530,exact_name,Judas Maccabæus,Judas Maccabæus (død 161 f. Chr.),0,
HCAP05114,Reg0076540,exact_name,"Juderich, Albert","Juderich, Albert (død 1864)",1,
HCAP05115,Reg0076550,exact_name,"Juderich, Marie, f. Brockhaus","Juderich, Marie, f. Brockhaus (1828–1899)",0,
HCAP05116,Reg0076580,exact_name,"Juel, Hans Rudolph","Juel, Hans Rudolph (1773–1857)",1,
HCAP05117,Reg0076590,exact_name,"Juel, Jens, Lensbaron","Juel, Jens, Lensbaron (1631–1700)",1,
HCAP05118,Reg0076600,exact_name,"Juel, Jens","Juel, Jens (1745–1802)",1,
HCAP05119,Reg0076610,exact_name,"Juel, Knud F.","Juel, Knud F. (1766–1847)",1,
HCAP05120,Reg0076620,name_and_signature,"Juel, Niels","Juel, Niels (1629–1697)",1,
HCAP05121,Reg0076630,name_and_signature,"Juel, Niels","Juel, Niels (1796–1874)",1,
HCAP05122,Reg0076640,exact_name,"Juel-Brockdorff, Carl, Baron","Juel-Brockdorff, Carl, Baron (1839–1900)",1,
HCAP05123,Reg0076650,exact_name,"Juel-Brockdorff, Julie, Baronesse, f. Baronesse Reedtz-Thott","Juel-Brockdorff, Julie, Baronesse, f. Baronesse Reedtz-Thott (1846–1936)",0,
HCAP05125,,none,"Julienne, Mlle",,0,
HCAP05126,Reg0076720,signature_only,"Jung, har Pension i Dresden for unge Piger",Jung,1,
HCAP05127,Reg0076730,exact_name,"Jung-Stilling, Johann Heinrich","Jung-Stilling, Johann Heinrich (1740–1817)",1,
HCAP05128,Reg0076740,exact_name,"Jungersen, Fr.","Jungersen, Fr. (1836–1912)",2,
HCAP05129,Reg0076750,exact_name,"Junot, Andoche, Hertug af Abrantés","Junot, Andoche, Hertug af Abrantés (1771–1813)",1,
HCAP05130,Reg0076760,exact_name,"Jurgensen, Blanche","Jurgensen, Blanche (1843–?)",1,
HCAP05131,Reg0076790,exact_name,"Jurgensen, N. J.","Jurgensen, N. J. (1809–1882)",2,
HCAP05133,Reg0076810,exact_name,Juringius,Juringius,1,
HCAP05134,Reg0076820,exact_name,"Juul, Agnes Sehestedt","Juul, Agnes Sehestedt (1851–1932)",6,
HCAP05135,Reg0076830,exact_name,"Juul, Christian Sehestedt","Juul, Christian Sehestedt (1806–1861)",12,
HCAP05136,Reg0076840,exact_name,"Juul, Clara Adolphine Therese Sehestedt, f. Komtesse Platen-Hallermund","Juul, Clara Adolphine Therese Sehestedt, f. Komtesse Platen-Hallermund (1821–1887)",2,
HCAP05137,Reg0076850,exact_name,"Juul, Emilie Sehestedt, f. Baronesse Holsten","Juul, Emilie Sehestedt, f. Baronesse Holsten (1834–1882)",2,
HCAP05138,Reg0076870,exact_name,"Juul, Ove Sehestedt","Juul, Ove Sehestedt (1830–1882)",0,
HCAP05139,Reg0076880,exact_name,"Juul, Sophie Sehestedt","Juul, Sophie Sehestedt (1854–1932)",4,
HCAP05140,Reg0076890,exact_name,"Juul-Rysensteen, Niels, Lensbaron","Juul-Rysensteen, Niels, Lensbaron (1804–1889)",7,
HCAP05142,Reg0076910,exact_name,"Jürgensen, Alfred","Jürgensen, Alfred (1842–1912)",6,
HCAP05143,Reg0076920,exact_name,"Jürgensen, Anastasie, f. Lavalette","Jürgensen, Anastasie, f. Lavalette (1808–1877)",1,
HCAP05144,Reg0076930,exact_name,"Jürgensen, Anne Leth, f. Bruun","Jürgensen, Anne Leth, f. Bruun (1755–1828)",2,
HCAP05145,Reg0076940,exact_name,"Jürgensen, Annette, f. Horstmann","Jürgensen, Annette, f. Horstmann (1803–1886)",1,
HCAP05146,Reg0076950,exact_name,"Jürgensen, Chr. Fredr. Urban Bruun","Jürgensen, Chr. Fredr. Urban Bruun (1831–1897)",0,
HCAP05147,Reg0076960,exact_name,"Jürgensen, Emma Georgine","Jürgensen, Emma Georgine (1846–?)",1,
HCAP05148,Reg0076970,exact_name,"Jürgensen, Frants Christian","Jürgensen, Frants Christian (1804–1864)",1,
HCAP05149,Reg0076980,exact_name,"Jürgensen, Jenny Sophie, f. Bojesen","Jürgensen, Jenny Sophie, f. Bojesen (1807–1875)",3,
HCAP05150,Reg0076990,exact_name,"Jürgensen, Jules","Jürgensen, Jules (1808–1877)",53,
HCAP05151,Reg0077000,exact_name,"Jürgensen, Jules F. U.","Jürgensen, Jules F. U. (1837–1894)",16,
HCAP05152,Reg0077010,exact_name,"Jürgensen, Jürgen Bruun","Jürgensen, Jürgen Bruun (1836–1902)",2,
HCAP05153,Reg0077020,exact_name,"Jürgensen, L. B.","Jürgensen, L. B. (1812–1872)",1,
HCAP05154,Reg0077030,exact_name,"Jürgensen, Louis Urban","Jürgensen, Louis Urban (1806–1867)",5,
HCAP05155,Reg0077040,exact_name,"Jürgensen, Lydie Jacot, f. Descombes","Jürgensen, Lydie Jacot, f. Descombes (1849–1919)",1,
HCAP05156,Reg0077050,exact_name,"Jürgensen, Marcus","Jürgensen, Marcus (1798–1879)",4,
HCAP05157,Reg0077060,exact_name,"Jürgensen, Sophie Henriette, f. Houriet","Jürgensen, Sophie Henriette, f. Houriet (1780–1852)",1,
HCAP05158,Reg0077070,exact_name,"Jürgensen, Sophie-Lydie","Jürgensen, Sophie-Lydie (1840–1917)",0,
HCAP05159,Reg0077090,exact_name,"Jurgensen, Urban","Jürgensen, Urban (1776–1830)",0,
HCAP05160,Reg0077100,exact_name,"Jurgensen, Urban August","Jürgensen, Urban August (død 1866, 28 år gl.)",1,
HCAP05161,Reg0077110,exact_name,"Jæger, Christoffer Laurits","Jæger, Christoffer Laurits (død 1844)",1,
HCAP05162,Reg0077120,exact_name,"Jaeger von Jaxthal, Charles","Jaeger von Jaxthal, Charles (1821–1888)",1,
HCAP05163,Reg0077130,exact_name,"Jaeger von Jaxthal, Friedrich, Ritter","Jaeger von Jaxthal, Friedrich, Ritter (1783–1871)",1,
HCAP05164,Reg0077140,exact_name,"Jaeger von Jaxthal, Therese, f. Beer","Jaeger von Jaxthal, Therese, f. Beer (1792–1875)",1,
HCAP05165,Reg0077150,exact_name,"Järta, Hans","Järta, Hans (1774–1847)",1,
HCAP05166,Reg0077160,exact_name,"Jøhnke, Ejnar Viggo","Jøhnke, Ejnar Viggo (1871–1930)",1,
HCAP05167,Reg0077170,exact_name,"Jøhnke, Ferdinand","Jøhnke, Ferdinand (1837–1908)",31,
HCAP05168,Reg0077180,exact_name,"Jøhnke, Julie Sophie Andrea, f. Reitzel","Jøhnke, Julie Sophie Andrea, f. Reitzel (1830–1905)",13,
HCAP05169,Reg0077190,exact_name,"Jøhnke, Sofie","Jøhnke, Sofie (1864–1931)",1,
HCAP05171,Reg0077210,exact_name,Jørgen,Jørgen,4,
HCAP05173,,ambiguous,"Jørgensen, (Bordeaux 1863)",,0,
HCAP05174,,none,"Jørgensen, Menig, 3. Infanteri-Regiment, 2. Kompagni, Nr. 206",,0,
HCAP05175,Reg0077240,name_and_overlap,Jørgensen,Jørgensen,1,
HCAP05176,Reg0077240,name_and_overlap,Jørgensen,Jørgensen,1,
HCAP05177,Reg0077270,exact_name,Jørgensen og Frue,Jørgensen og Frue,1,
HCAP05178,Reg0077280,exact_name,"Jørgensen, Agnes Johanne Marie","Jørgensen, Agnes Johanne Marie (1853–?)",2,
HCAP05179,Reg0077290,exact_name,"Jørgensen, Anna Margrethe","Jørgensen, Anna Margrethe (1805–1882)",1,
HCAP05180,Reg0077300,exact_name,"Jørgensen, B. S.","Jørgensen, B. S. (1815–1888)",2,
HCAP05181,Reg0077310,exact_name,"Jørgensen, Charlotte, f. Fabricius","Jørgensen, Charlotte, f. Fabricius (1839–1913)",0,
HCAP05182,Reg0077330,exact_name,"Jørgensen, Hans Christian","Jørgensen, Hans Christian (1847–1869)",0,
HCAP05183,Reg0077340,exact_name,"Jørgensen, Helga Dorthea Sophie","Jørgensen, Helga Dorthea Sophie (1856–?)",1,
HCAP05184,Reg0077350,exact_name,"Jørgensen, Henriette","Jørgensen, Henriette (1791–1847)",2,
HCAP05185,Reg0077360,exact_name,"Jørgensen, Jakob Henrik","Jørgensen, Jakob Henrik (1816–1869)",0,
HCAP05186,Reg0077370,exact_name,"Jørgensen, Jakobine Oline Frederikke, f. Hoff","Jørgensen, Jakobine Oline Frederikke, f. Hoff (1827–?)",0,
HCAP05187,Reg0077400,exact_name,"Jørgensen, Niels","Jørgensen, Niels (1822–1907)",2,
HCAP05188,Reg0077410,exact_name,"Jørgensen, Rasmus (kaldet Specius)","Jørgensen, Rasmus (kaldet Specius) (1792–?)",1,
HCAP05189,Reg0077420,exact_name,"Jørgensen Jomtou, Johan","Jørgensen Jomtou, Johan (1791–1866)",0,
HCAP05190,Reg0077430,exact_name,"Kaalund, H. V.","Kaalund, H. V. (1818–1885)",0,
HCAP05192,Reg0077450,exact_name,"Kaas, Fredrik Christian","Kaas, Fredrik Christian (1825–1876)",2,
HCAP05193,Reg0077460,exact_name,"Kaas, Ida Constance","Kaas, Ida Constance (1813–1875)",1,
HCAP05194,Reg0077470,exact_name,"Kabrun, A.","Kabrun, A.",1,
HCAP05195,Reg0077480,exact_name,"Kahl, Achatius","Kahl, Achatius (1794–1888)",2,
HCAP05196,Reg0077490,exact_name,"Kahrs, Anna Henriette, f. Neergaard","Kahrs, Anna Henriette, f. Neergaard (1835–1891)",7,
HCAP05197,Reg0077500,exact_name,"Kahrs, Ole Christian","Kahrs, Ole Christian (1822–1891)",9,
HCAP05198,Reg0077510,name_and_overlap,"Kaiser, Friedrich","Kaiser, Friedrich (1808–1872)",2,
HCAP05199,Reg0077520,name_and_signature,"Kaiser, Friedrich","Kaiser, Friedrich (1814–1874)",2,
HCAP05200,Reg0077530,exact_name,"Kaiser, Wilhelm","Kaiser, Wilhelm (1813–1892)",2,
HCAP05201,Reg0077540,exact_name,"Kalckreuth, Stanislaus von, Greve","Kalckreuth, Stanislaus von, Greve (1820–1894)",1,
HCAP05202,Reg0077550,exact_name,"Kalhauge, Viggo","Kalhauge, Viggo (1840–1905)",4,
HCAP05203,Reg0077560,exact_name,"Kalkar, Chr. H.","Kalkar, Chr. H. (1802–1886)",2,
HCAP05204,Reg0077570,exact_name,"Kalkar, Otto","Kalkar, Otto (1837–1926)",5,
HCAP05205,Reg0077580,signature_only,"Kalkbrenner, Friedrich","Kalkbrenner, F riedrich (1788–1849)",2,
HCAP05206,,none,"Kall, Nancy, f. Rørbye",,0,
HCAP05207,,none,"Kall, Peter Julius",,0,
HCAP05208,Reg0077610,exact_name,"Kalling, Ebba Florentina, Grevinde, f. Friherreinde Sture","Kalling, Ebba Florentina, Grevinde, f. Friherreinde Sture (1808–1887)",0,
HCAP05209,Reg0077620,exact_name,"Kalliwoda, J. W.","Kalliwoda, J. W. (1801–1866)",1,
HCAP05210,Reg0077630,exact_name,"Kalliwoda, Wilhelm","Kalliwoda, Wilhelm (1827–1893)",1,
HCAP05213,,none,Kameliadamen,,0,
HCAP05214,Reg0077670,exact_name,"Kant, Immanuel","Kant, Immanuel (1724–1804)",1,
HCAP05215,Reg0077690,signature_only,Karen Marie,Karl den Store (742–814),9,
HCAP05216,Reg0077700,exact_name,"Karl IV, tysk-romersk Kejser","Karl IV, tysk-romersk Kejser (1316–1378)",2,
HCAP05217,Reg0077710,exact_name,"Karl V, tysk-romersk Kejser","Karl V, tysk-romersk Kejser (1500–1558)",5,
HCAP05218,Reg0077720,exact_name,"Karup, W. I.","Karup, W. I. (1829–1870)",3,
HCAP05219,Reg0077730,exact_name,"Karwinsky von Karwin, Friedrich, Friherre","Karwinsky von Karwin, Friedrich, Friherre (1790–1855)",2,
HCAP05220,Reg0077740,exact_name,"Kate, Jan Jakob Lodevijk ten","Kate, Jan Jakob Lodevijk ten (1819–1889)",28,
HCAP05221,Reg0077750,exact_name,"Kate, Johanna Sophia ten, f. Waldorp","Kate, Johanna Sophia ten, f. Waldorp",1,
HCAP05222,Reg0077760,exact_name,"Kate, Louise Antoinette ten","Kate, Louise Antoinette ten",1,
HCAP05223,Reg0077770,exact_name,Katharina,Katharina (ca. 1331–81),0,
HCAP05224,Reg0077780,exact_name,"Kauffeldt, W. H. Th.","Kauffeldt, W. H. Th.",1,
HCAP05225,Reg0077790,exact_name,"Kauffmann, Angelica","Kauffmann, Angelica (1741–1807)",2,
HCAP05226,Reg0077800,exact_name,"Kauffmann, Heinrich","Kauffmann, Heinrich (1819–1905)",5,
HCAP05227,Reg0077810,exact_name,"Kauffmann, Hermann","Kauffmann, Hermann (1817–1858)",1,
HCAP05228,Reg0077820,exact_name,"Kauffmann, Jensine Louise Mathilde, f. Fønss","Kauffmann, Jensine Louise Mathilde, f. Fønss (1829–1904)",0,
HCAP05229,Reg0077830,exact_name,"Kauffmann, Johanne Marie Nicoline","Kauffmann, Johanne Marie Nicoline (1825–?)",3,
HCAP05231,Reg0077850,exact_name,"Kaulbach, Hermann von","Kaulbach, Hermann von (1846–1909)",3,
HCAP05232,Reg0077870,exact_name,"Kaulbach, Josephine von, f. Sutner","Kaulbach, Josephine von, f. Sutner (1810–1896)",16,
HCAP05233,Reg0077880,exact_name,"Kaulbach, Philipp Karl Friedrich","Kaulbach, Philipp Karl Friedrich (1775–1846)",2,
HCAP05234,Reg0077890,exact_name,"Kaulbach, Wilhelm von","Kaulbach, Wilhelm von (1805–1874)",33,
HCAP05235,Reg0077900,exact_name,"Kavanagh, Julia","Kavanagh, Julia (1824–1877)",1,
HCAP05236,Reg0077920,exact_name,"Kayser, Harald","Kayser, Harald (1817–1895)",1,
HCAP05237,Reg0077930,exact_name,"Kayser, J.","Kayser, J. (ca. 1813–53)",1,
HCAP05238,Reg0077940,exact_name,"Kean, Charles","Kean, Charles (1809/11–68)",3,
HCAP05239,Reg0077950,exact_name,"Kean, Edmond","Kean, Edmond (1787–1833)",1,
HCAP05240,Reg0077960,exact_name,"Keeley, Mary","Keeley, Mary (1831–1870)",1,
HCAP05241,Reg0077970,exact_name,"Keeley, Robert","Keeley, Robert (1793–1869)",1,
HCAP05242,Reg0077980,exact_name,"Keil, Georg","Keil, Georg (1781–1857)",0,
HCAP05243,Reg0077990,exact_name,"Keilhau, B. M.","Keilhau, B. M. (1797–1858)",2,
HCAP05245,Reg0078010,exact_name,"Keller, Heinrich","Keller, Heinrich (1778–1862)",1,
